Category,ProcessedText,SpeakerDialect
كوميدي,اه لا انا بالمحل بعيد عن العج والتراب ا بس اخلص من الشيفت وبرجع للبيت,Hijazi
اطفال,وحدة كحلة اسمه السيارات عبد الله عبد الملك انتم الحين في السيارة مع بابا زين تمر سيارة جنبكم مين يعرف السيارة اكثر عبد الله ولا عبد الملك,Najdi
درامي,طيب يوبا,Khaliji
اطفال,فطريات تضخم كبد,Najdi
درامي,وانت راجع من بلاد برا,Hijazi
درامي,تسوي الشي وتبلاني,Khaliji
اطفال,يجب على الوالدين عدم ابعاد اطفالهم ابدا عن المراة لانها تساعدهم في تكوين ذاتهم ووعيهم بالاخر وادراك قيمتهم ونفسهم وثقتهم في نفسهم اه طبعا دائما احنا نربطه بالجنون و ما لها اي علاقة بالجنون انه تخلي طفلك يقف امام المراة بالاضافة انها خطوة مهمة جدا في طريق صحة نفسية افضل للطفل نبدا بالعادة من عمر ستة شهور نترك الطفل يتعرف على نفسه,Najdi
اطفال,رايح لحبيبة قلبي ام الخير,Khaliji
درامي,وين نرجعه الحين اقول لك الدنيا ليل ويمكن راعي بعد ساكن دكانه ما نلقى احد,Khaliji
كوميدي,اسالني انا واعلمك,Khaliji
اطفال,وعلى منفعتنا اذا لازم لمن يقولوا لازم نرجع لازم نرجع على الاقل انه,Najdi
درامي,مستحيل,Khaliji
اطفال,السم رح يخليهم بنظر الناس شو غير واضح,Khaliji
درامي,خلاص خلاص,Khaliji
اطفال,وايش لو كان ما عندك منديل ولا شي ثاني الحجر لوكان غسل هذا وبعدين يوم دخلت قول اعوذ بالله من الخبث والخبائث ولما تطلع تقول غفرانك,Najdi
اطفال,اول ما تقرب وتنور مرتين,Hijazi
اطفال,لك ساعة وانت قاعد تذكرني طيب ايش رايك انا ماني فاكرك,Khaliji
كوميدي,يسال عليه,Khaliji
اطفال,لاء يا ام الخير ممكن يبلغوا الشرطة انه بابا فرحان المجنون الهارب موجود عند ام الخير والشرطة طبعا تروح المسرح وتسالك وش ساعتها يا ام الخير ما تقدري تكذبي عليهم,Khaliji
اطفال,انا ما كنت اعرف انه ما بيعرف يعالج بالاعشاب والكوي,Hijazi
درامي,استريحي خلاص يلا,Najdi
اطفال,يا بابا,Najdi
درامي,انت دورلي شخص نكتبها باسمه من طرفك انت وبعد كده تقنع عمك صالح يشتريها منه,Hijazi
اطفال,وبعد كذا هلي سافروا وقعدت انا هنا بالجزيرة بس هذه كل الحكاية,Khaliji
اطفال,وسمير صغير وهي اللي تكفلت برعايته وكانت بتحلم باليوم اللي يكبر فيه سمير ويعتمد فيها على نفسه,Khaliji
درامي,يعني اكيد ما راح يصور,Hijazi
اطفال,يا الله يا كريم,Najdi
اطفال,بصراحة يا سامي لو قدرت جند وبدا البشير كانت ما حتكون عبقري بس كنت حتكون عبقري في علم النفس كمان,Khaliji
كوميدي,الله يالزمن الله يالزمن اللي ضاعت فيه الاخوة,Hijazi
درامي,عشان لا اظلم واحد على حساب الثاني,Najdi
اطفال,ا في الروبوت التقني هو اول موظف الي توظف في وزارة التعليم وكانت وظيفته تقييم الخدمات وارسال رسائل للزوار وفي كمان هذي صوفيا روبوت منح الجنسية السعودية ويتميز بذكاؤه وتعابير وجهه,Najdi
اطفال,انا هنا المخ انا هنا الخطة انا كبير كوكب الشر اللي اقدر ادمر اي انسان مهما كان,Khaliji
كوميدي,وش هالبنت الحلوة وش ها الزين ها بعدين قايلك يومه الله يطولك لحين اذا تاخرت عليش وذا تعرفيني دايما في القصر مين ما بينزل العشا وما جيت انا في القصر,Khaliji
درامي,شو اللي مسويته كل اللي سويته اني حطيت شوية عسل عالدوا وقلب الدنيا على راسي,Hijazi
درامي,البيت صار اغلى من ولدتش ميزر,Khaliji
اطفال,و تاجر اح,Hijazi
اطفال,بدون اي ذكر عن حقيقة مر,Hijazi
كوميدي,شارون من الشر نتنياهو ما يبغالها تفصيل,Khaliji
كوميدي,قولي لي دحين,Hijazi
اطفال,طيب طبعا لازم انت تقول كدا عشان انت شغال هنا في المحل,Khaliji
درامي,انا,Khaliji
كوميدي,الو عندهم اليوم,Najdi
كوميدي,وانت كذه ناسية,Hijazi
اطفال,وانا قبلت التحدي,Khaliji
كوميدي,على الهواء سوي اللي بتسويه ما ادري متى تسمع كلامي,Najdi
كوميدي,افا عليك يا خميس,Hijazi
اطفال,لما الشر يكون خطاويهم اهلا بيكم اهلا بيكم,Hijazi
كوميدي,يلا يلا سلموا على جدتكم وحبو راسها غيرواضح,Khaliji
درامي,عندي شيء رح اقوله,Najdi
كوميدي,قلت له الخبل عبد العزيز انا مالي بصاحية يقولي لا هذه كلها خرافات و زعبلات,Khaliji
اطفال,يا ساري,Khaliji
كوميدي,تتوقع اني بصير نجم,Hijazi
اطفال,اه,Najdi
اطفال,كلام بابا فرحان كان واضح,Hijazi
درامي,لا يابا انا ما خرفت انا ما خرفت انا مساكين انا مساكين انا انا انا انا المساكين انا المساكين هاهاها وش تعليتها يا عمي,Najdi
درامي,بس يا بنتي بس يا حبيبتي,Khaliji
كوميدي,اطلع من الموضوع,Hijazi
اطفال,مو على كيفه مو على كيفه الحرس رايحين يخلو غصبن عنه يرضى,Khaliji
كوميدي,ابشرك هو,Hijazi
كوميدي,بطقك,Khaliji
كوميدي,سكت مرتك هذا انا قلتلك هذي الدمومي هذي الباردة الفاهيه اللي ما عندها حتى لسان تتحسس فيه امشي كاي وقطع انت,Najdi
درامي,زعلان,Khaliji
كوميدي,اعوذ بالله من الشيطان الرجيم,Najdi
اطفال,وان شاء الله انتي كمان يا سلمى تكوني شاطرة اليوم وتسمعي كلمة اهلك,Najdi
اطفال,مناحي,Najdi
درامي,ايه خلاص الحمد لله,Hijazi
كوميدي,بداية بناء هجمة لفريق النسور تتصلح من ناحية الجناح الايمن الى صالح محمد الى منصور لعبد الرحمن علي تصلح امامية باتجاه الخلف كرة راجعة للخلف وطويلة وبعيدة لي حجي وي والاحتياطي شوف شوف شوف شوف التاثير واضح ايضا انفعالات من مدير الفريق ولكن بهدية بضاحي وتصلح على الدائرة لمالك لوا ولكن مقطوعة وهجمة باتجاه ماجد تصلح من ماجد علي للخلف,Hijazi
كوميدي,الحين انتو ما تبغوا تجيبون شغالة اذا جاءت اكرفها اكرفها,Hijazi
اطفال,اهلا بيك اهلا,Hijazi
كوميدي,عشان كده الجلاء التام,Hijazi
اطفال,برافو عليك ما شاء الله تبارك الله مذهل,Najdi
درامي,مابيها ترجع لك بعد سواتك الشينة فيها لكن هذه رغبتها هي,Khaliji
اطفال,راح تكون قليلة,Hijazi
اطفال,انه جبار ما يحط خشمو غير في مناطق كلها اوكسجين واكسجين نقي كمان ما قلت لك يا بني ادم ان الكتاب ده مهم هو مهم جدا كمان,Khaliji
كوميدي,سلامات يا اخوي,Khaliji
اطفال,ابى اكل دجاجة ورز رز زي ما تاكلني كل يوم,Hijazi
درامي,والمهم ان الانسان يصل,Hijazi
درامي,ايش فيك ما تتكلمين,Khaliji
اطفال,حتى يتمكن,Khaliji
درامي,هلا اخوي خالد انت طلبتني,Khaliji
اطفال,الفلوس يا سيدي الفلوس الفلوس تغير كل واحد المهم,Hijazi
درامي,انا اقول لك دكتور عبد الرحمن كان ماخذ ابرة عشان تنومه اكثر وقت عشان يبين انه ميت كنا عارفين عينهم علينا فلازم نحط الدكتور عبد الرحمن في الصندوق,Najdi
كوميدي,يا اخي الله يرضى عليك انا ارجو انك لا تحدني عالاكثر لا تحدي عالاكثر لا تحدني عالاكثر,Hijazi
كوميدي,والله ما ادري يا طويل العمر بس الزملاء في الوزارة في العاصمة,Najdi
درامي,يا سعود ياخوي انا خلاص درست اللي فيه الكفاية و بصراحة ودي اشتغل و اساعدك واساعد امي,Najdi
اطفال,بلقاح وبسرعة بسرعة الكورونا عادة تغمضي عيونك لما تتخيلي ايه تغمضي عيونك طيب تخيلي معاي,Najdi
درامي,راح البيت,Hijazi
اطفال,ما لك شغل بعصبيتي,Khaliji
اطفال,ريحني ريحني قول لي انت مين,Najdi
اطفال,الايام رح تثبت لك اني رجل الشدايد يا كبير,Najdi
درامي,وتاكدي اني بكون في شغلنا مثل ما كنت مع الوالد الله يرحمه,Khaliji
درامي,لا مؤاخذة لما انت تكره البنات يا حبيبي,Hijazi
اطفال,ابويا وقفل الباب ولو كسرنا الباب يسير كسرنا حاجتين كسرنا الباب وكسرنا كلام ابويا,Khaliji
درامي,قاعدين حاكيك بعض المرات يا احمد,Khaliji
درامي,بكرا عندي اختبار,Najdi
اطفال,سم يا عمة,Najdi
اطفال,وانا شاهبور طول عمره مسبب لي مشاكل ايش معنى المرة هذي بدافع عنه,Najdi
كوميدي,لا ينفع,Hijazi
درامي,ايوه حطيتها بعدين وين المانجا اللي انا طلبتها منك ها,Hijazi
اطفال,يحب يكتشف الاشياء بنفسه مهما كانت فيها خطورة,Khaliji
اطفال,لانو بصراحة وثقنا فيك,Khaliji
كوميدي,تعرفه,Najdi
كوميدي,خلاص انا بتكلم مع امي ونتفق على موعد الفرح مثل ما وعدتني,Najdi
درامي,عاد هذا الكلام الماسخ الماخوذ خيره,Hijazi
درامي,في الي رح موت,Hijazi
كوميدي,واللي واللي ارجوه انكم تسامحوني ف انا خاصه خاصة اذا كنت انا اذا كنت انا مقصر في حقكم انا عارف عارف اني انا ما قصرت عارف,Najdi
درامي,خلي الفطور نفطر انا وياكي سوا,Khaliji
درامي,الو,Khaliji
درامي,حقي انا ما راح اتنازل عنه ورح اخذه من عيونك الثنتين طال الزمان ولا قصر,Hijazi
